5.997622e+00 1:0.000000e+00 2:1.000000e+00 3:3.750000e-01
6.000000e+00 1:0.000000e+00 2:1.000000e+00 3:5.000000e-01
5.997622e+00 1:0.000000e+00 2:1.000000e+00 3:6.250000e-01
5.961950e+00 1:0.000000e+00 2:1.000000e+00 3:7.500000e-01
5.807370e+00 1:0.000000e+00 2:1.000000e+00 3:8.750000e-01
5.391195e+00 1:0.000000e+00 2:1.000000e+00 3:1.000000e+00
5.513659e+00 1:1.250000e-01 2:0.000000e+00 3:0.000000e+00
5.898154e+00 1:1.250000e-01 2:0.000000e+00 3:1.250000e-01
6.040967e+00 1:1.250000e-01 2:0.000000e+00 3:2.500000e-01
6.073924e+00 1:1.250000e-01 2:0.000000e+00 3:3.750000e-01
6.076121e+00 1:1.250000e-01 2:0.000000e+00 3:5.000000e-01
6.073924e+00 1:1.250000e-01 2:0.000000e+00 3:6.250000e-01
6.040967e+00 1:1.250000e-01 2:0.000000e+00 3:7.500000e-01
5.898154e+00 1:1.250000e-01 2:0.000000e+00 3:8.750000e-01
5.513659e+00 1:1.250000e-01 2:0.000000e+00 3:1.000000e+00
4.488528e+00 1:1.250000e-01 2:1.250000e-01 3:0.000000e+00
4.873023e+00 1:1.250000e-01 2:1.250000e-01 3:1.250000e-01
5.015836e+00 1:1.250000e-01 2:1.250000e-01 3:2.500000e-01
5.048793e+00 1:1.250000e-01 2:1.250000e-01 3:3.750000e-01
5.050990e+00 1:1.250000e-01 2:1.250000e-01 3:5.000000e-01
5.048793e+00 1:1.250000e-01 2:1.250000e-01 3:6.250000e-01
5.015836e+00 1:1.250000e-01 2:1.250000e-01 3:7.500000e-01
4.873023e+00 1:1.250000e-01 2:1.250000e-01 3:8.750000e-01
4.488528e+00 1:1.250000e-01 2:1.250000e-01 3:1.000000e+00
2.013654e+00 1:1.250000e-01 2:2.500000e-01 3:0.000000e+00
2.398150e+00 1:1.250000e-01 2:2.500000e-01 3:1.250000e-01
2.540962e+00 1:1.250000e-01 2:2.500000e-01 3:2.500000e-01
2.573919e+00 1:1.250000e-01 2:2.500000e-01 3:3.750000e-01
2.576116e+00 1:1.250000e-01 2:2.500000e-01 3:5.000000e-01
2.573919e+00 1:1.250000e-01 2:2.500000e-01 3:6.250000e-01
2.540962e+00 1:1.250000e-01 2:2.500000e-01 3:7.500000e-01
2.398150e+00 1:1.250000e-01 2:2.500000e-01 3:8.750000e-01
2.013654e+00 1:1.250000e-01 2:2.500000e-01 3:1.000000e+00
-4.612166e-01 1:1.250000e-01 2:3.750000e-01 3:0.000000e+00
-7.672103e-02 1:1.250000e-01 2:3.750000e-01 3:1.250000e-01
6.609160e-02 1:1.250000e-01 2:3.750000e-01 3:2.500000e-01
9.904836e-02 1:1.250000e-01 2:3.750000e-01 3:3.750000e-01
1.012455e-01 1:1.250000e-01 2:3.750000e-01 3:5.000000e-01
9.904836e-02 1:1.250000e-01 2:3.750000e-01 3:6.250000e-01
6.609160e-02 1:1.250000e-01 2:3.750000e-01 3:7.500000e-01
-7.672103e-02 1:1.250000e-01 2:3.750000e-01 3:8.750000e-01
-4.612166e-01 1:1.250000e-01 2:3.750000e-01 3:1.000000e+00
-1.486341e+00 1:1.250000e-01 2:5.000000e-01 3:0.000000e+00
-1.101846e+00 1:1.250000e-01 2:5.000000e-01 3:1.250000e-01
-9.590330e-01 1:1.250000e-01 2:5.000000e-01 3:2.500000e-01
-9.260763e-01 1:1.250000e-01 2:5.000000e-01 3:3.750000e-01
-9.238792e-01 1:1.250000e-01 2:5.000000e-01 3:5.000000e-01
-9.260763e-01 1:1.250000e-01 2:5.000000e-01 3:6.250000e-01
-9.590330e-01 1:1.250000e-01 2:5.000000e-01 3:7.500000e-01
-1.101846e+00 1:1.250000e-01 2:5.000000e-01 3:8.750000e-01
-1.486341e+00 1:1.250000e-01 2:5.000000e-01 3:1.000000e+00
-4.612166e-01 1:1.250000e-01 2:6.250000e-01 3:0.000000e+00
-7.672103e-02 1:1.250000e-01 2:6.250000e-01 3:1.250000e-01
6.609160e-02 1:1.250000e-01 2:6.250000e-01 3:2.500000e-01
9.904836e-02 1:1.250000e-01 2:6.250000e-01 3:3.750000e-01
1.012455e-01 1:1.250000e-01 2:6.250000e-01 3:5.000000e-01
9.904836e-02 1:1.250000e-01 2:6.250000e-01 3:6.250000e-01
6.609160e-02 1:1.250000e-01 2:6.250000e-01 3:7.500000e-01
-7.672103e-02 1:1.250000e-01 2:6.250000e-01 3:8.750000e-01
-4.612166e-01 1:1.250000e-01 2:6.250000e-01 3:1.000000e+00
2.013654e+00 1:1.250000e-01 2:7.500000e-01 3:0.000000e+00
2.398150e+00 1:1.250000e-01 2:7.500000e-01 3:1.250000e-01
2.540962e+00 1:1.250000e-01 2:7.500000e-01 3:2.500000e-01
2.573919e+00 1:1.250000e-01 2:7.500000e-01 3:3.750000e-01
2.576116e+00 1:1.250000e-01 2:7.500000e-01 3:5.000000e-01
2.573919e+00 1:1.250000e-01 2:7.500000e-01 3:6.250000e-01
2.540962e+00 1:1.250000e-01 2:7.500000e-01 3:7.500000e-01
2.398150e+00 1:1.250000e-01 2:7.500000e-01 3:8.750000e-01
2.013654e+00 1:1.250000e-01 2:7.500000e-01 3:1.000000e+00
4.488528e+00 1:1.250000e-01 2:8.750000e-01 3:0.000000e+00
4.873023e+00 1:1.250000e-01 2:8.750000e-01 3:1.250000e-01
5.015836e+00 1:1.250000e-01 2:8.750000e-01 3:2.500000e-01
5.048793e+00 1:1.250000e-01 2:8.750000e-01 3:3.750000e-01
5.050990e+00 1:1.250000e-01 2:8.750000e-01 3:5.000000e-01
5.048793e+00 1:1.250000e-01 2:8.750000e-01 3:6.250000e-01
5.015836e+00 1:1.250000e-01 2:8.750000e-01 3:7.500000e-01
4.873023e+00 1:1.250000e-01 2:8.750000e-01 3:8.750000e-01
4.488528e+00 1:1.250000e-01 2:8.750000e-01 3:1.000000e+00
5.513659e+00 1:1.250000e-01 2:1.000000e+00 3:0.000000e+00
5.898154e+00 1:1.250000e-01 2:1.000000e+00 3:1.250000e-01
6.040967e+00 1:1.250000e-01 2:1.000000e+00 3:2.500000e-01
6.073924e+00 1:1.250000e-01 2:1.000000e+00 3:3.750000e-01
6.076121e+00 1:1.250000e-01 2:1.000000e+00 3:5.000000e-01
6.073924e+00 1:1.250000e-01 2:1.000000e+00 3:6.250000e-01
6.040967e+00 1:1.250000e-01 2:1.000000e+00 3:7.500000e-01
5.898154e+00 1:1.250000e-01 2:1.000000e+00 3:8.750000e-01
5.513659e+00 1:1.250000e-01 2:1.000000e+00 3:1.000000e+00
5.862404e+00 1:2.500000e-01 2:0.000000e+00 3:0.000000e+00
6.156684e+00 1:2.500000e-01 2:0.000000e+00 3:1.250000e-01
6.265988e+00 1:2.500000e-01 2:0.000000e+00 3:2.500000e-01
6.291212e+00 1:2.500000e-01 2:0.000000e+00 3:3.750000e-01
6.292894e+00 1:2.500000e-01 2:0.000000e+00 3:5.000000e-01
6.291212e+00 1:2.500000e-01 2:0.000000e+00 3:6.250000e-01
6.265988e+00 1:2.500000e-01 2:0.000000e+00 3:7.500000e-01
6.156684e+00 1:2.500000e-01 2:0.000000e+00 3:8.750000e-01
5.862404e+00 1:2.500000e-01 2:0.000000e+00 3:1.000000e+00
4.837273e+00 1:2.500000e-01 2:1.250000e-01 3:0.000000e+00
5.131553e+00 1:2.500000e-01 2:1.250000e-01 3:1.250000e-01
5.240857e+00 1:2.500000e-01 2:1.250000e-01 3:2.500000e-01
5.266081e+00 1:2.500000e-01 2:1.250000e-01 3:3.750000e-01
5.267762e+00 1:2.500000e-01 2:1.250000e-01 3:5.000000e-01
5.266081e+00 1:2.500000e-01 2:1.250000e-01 3:6.250000e-01
5.240857e+00 1:2.500000e-01 2:1.250000e-01 3:7.500000e-01
5.131553e+00 1:2.500000e-01 2:1.250000e-01 3:8.750000e-01
4.837273e+00 1:2.500000e-01 2:1.250000e-01 3:1.000000e+00
2.362399e+00 1:2.500000e-01 2:2.500000e-01 3:0.000000e+00
2.656679e+00 1:2.500000e-01 2:2.500000e-01 3:1.250000e-01
2.765983e+00 1:2.500000e-01 2:2.500000e-01 3:2.500000e-01
2.791207e+00 1:2.500000e-01 2:2.500000e-01 3:3.750000e-01
2.792889e+00 1:2.500000e-01 2:2.500000e-01 3:5.000000e-01
2.791207e+00 1:2.500000e-01 2:2.500000e-01 3:6.250000e-01
2.765983e+00 1:2.500000e-01 2:2.500000e-01 3:7.500000e-01
2.656679e+00 1:2.500000e-01 2:2.500000e-01 3:8.750000e-01
2.362399e+00 1:2.500000e-01 2:2.500000e-01 3:1.000000e+00
-1.124714e-01 1:2.500000e-01 2:3.750000e-01 3:0.000000e+00
1.818087e-01 1:2.500000e-01 2:3.750000e-01 3:1.250000e-01
2.911127e-01 1:2.500000e-01 2:3.750000e-01 3:2.500000e-01
3.163367e-01 1:2.500000e-01 2:3.750000e-01 3:3.750000e-01
3.180183e-01 1:2.500000e-01 2:3.750000e-01 3:5.000000e-01
3.163367e-01 1:2.500000e-01 2:3.750000e-01 3:6.250000e-01
2.911127e-01 1:2.500000e-01 2:3.750000e-01 3:7.500000e-01
1.818087e-01 1:2.500000e-01 2:3.750000e-01 3:8.750000e-01
-1.124714e-01 1:2.500000e-01 2:3.750000e-01 3:1.000000e+00
-1.137596e+00 1:2.500000e-01 2:5.000000e-01 3:0.000000e+00
-8.433159e-01 1:2.500000e-01 2:5.000000e-01 3:1.250000e-01
-7.340119e-01 1:2.500000e-01 2:5.000000e-01 3:2.500000e-01
-7.087879e-01 1:2.500000e-01 2:5.000000e-01 3:3.750000e-01
-7.071063e-01 1:2.500000e-01 2:5.000000e-01 3:5.000000e-01
-7.087879e-01 1:2.500000e-01 2:5.000000e-01 3:6.250000e-01
-7.340119e-01 1:2.500000e-01 2:5.000000e-01 3:7.500000e-01
-8.433159e-01 1:2.500000e-01 2:5.000000e-01 3:8.750000e-01
-1.137596e+00 1:2.500000e-01 2:5.000000e-01 3:1.000000e+00
-1.124714e-01 1:2.500000e-01 2:6.250000e-01 3:0.000000e+00
1.818087e-01 1:2.500000e-01 2:6.250000e-01 3:1.250000e-01
2.911127e-01 1:2.500000e-01 2:6.250000e-01 3:2.500000e-01
3.163367e-01 1:2.500000e-01 2:6.250000e-01 3:3.750000e-01
3.180183e-01 1:2.500000e-01 2:6.250000e-01 3:5.000000e-01
3.163367e-01 1:2.500000e-01 2:6.250000e-01 3:6.250000e-01
2.911127e-01 1:2.500000e-01 2:6.250000e-01 3:7.500000e-01
1.818087e-01 1:2.500000e-01 2:6.250000e-01 3:8.750000e-01
-1.124714e-01 1:2.500000e-01 2:6.250000e-01 3:1.000000e+00
2.362399e+00 1:2.500000e-01 2:7.500000e-01 3:0.000000e+00
2.656679e+00 1:2.500000e-01 2:7.500000e-01 3:1.250000e-01
2.765983e+00 1:2.500000e-01 2:7.500000e-01 3:2.500000e-01
2.791207e+00 1:2.500000e-01 2:7.500000e-01 3:3.750000e-01
2.792889e+00 1:2.500000e-01 2:7.500000e-01 3:5.000000e-01
2.791207e+00 1:2.500000e-01 2:7.500000e-01 3:6.250000e-01
2.765983e+00 1:2.500000e-01 2:7.500000e-01 3:7.500000e-01
2.656679e+00 1:2.500000e-01 2:7.500000e-01 3:8.750000e-01
2.362399e+00 1:2.500000e-01 2:7.500000e-01 3:1.000000e+00
4.837273e+00 1:2.500000e-01 2:8.750000e-01 3:0.000000e+00
5.131553e+00 1:2.500000e-01 2:8.750000e-01 3:1.250000e-01
5.240857e+00 1:2.500000e-01 2:8.750000e-01 3:2.500000e-01
5.266081e+00 1:2.500000e-01 2:8.750000e-01 3:3.750000e-01
5.267762e+00 1:2.500000e-01 2:8.750000e-01 3:5.000000e-01
5.266081e+00 1:2.500000e-01 2:8.750000e-01 3:6.250000e-01
5.240857e+00 1:2.500000e-01 2:8.750000e-01 3:7.500000e-01
5.131553e+00 1:2.500000e-01 2:8.750000e-01 3:8.750000e-01
4.837273e+00 1:2.500000e-01 2:8.750000e-01 3:1.000000e+00
5.862404e+00 1:2.500000e-01 2:1.000000e+00 3:0.000000e+00
6.156684e+00 1:2.500000e-01 2:1.000000e+00 3:1.250000e-01
6.265988e+00 1:2.500000e-01 2:1.000000e+00 3:2.500000e-01
6.291212e+00 1:2.500000e-01 2:1.000000e+00 3:3.750000e-01
6.292894e+00 1:2.500000e-01 2:1.000000e+00 3:5.000000e-01
6.291212e+00 1:2.500000e-01 2:1.000000e+00 3:6.250000e-01
6.265988e+00 1:2.500000e-01 2:1.000000e+00 3:7.500000e-01
6.156684e+00 1:2.500000e-01 2:1.000000e+00 3:8.750000e-01
5.862404e+00 1:2.500000e-01 2:1.000000e+00 3:1.000000e+00
6.384338e+00 1:3.750000e-01 2:0.000000e+00 3:0.000000e+00
6.543601e+00 1:3.750000e-01 2:0.000000e+00 3:1.250000e-01
6.602756e+00 1:3.750000e-01 2:0.000000e+00 3:2.500000e-01
6.616407e+00 1:3.750000e-01 2:0.000000e+00 3:3.750000e-01
6.617317e+00 1:3.750000e-01 2:0.000000e+00 3:5.000000e-01
6.616407e+00 1:3.750000e-01 2:0.000000e+00 3:6.250000e-01
6.602756e+00 1:3.750000e-01 2:0.000000e+00 3:7.500000e-01
6.543601e+00 1:3.750000e-01 2:0.000000e+00 3:8.750000e-01
6.384338e+00 1:3.750000e-01 2:0.000000e+00 3:1.000000e+00
5.359206e+00 1:3.750000e-01 2:1.250000e-01 3:0.000000e+00
5.518470e+00 1:3.750000e-01 2:1.250000e-01 3:1.250000e-01
5.577624e+00 1:3.750000e-01 2:1.250000e-01 3:2.500000e-01
5.591276e+00 1:3.750000e-01 2:1.250000e-01 3:3.750000e-01
5.592186e+00 1:3.750000e-01 2:1.250000e-01 3:5.000000e-01
5.591276e+00 1:3.750000e-01 2:1.250000e-01 3:6.250000e-01
5.577624e+00 1:3.750000e-01 2:1.250000e-01 3:7.500000e-01
5.518470e+00 1:3.750000e-01 2:1.250000e-01 3:8.750000e-01
5.359206e+00 1:3.750000e-01 2:1.250000e-01 3:1.000000e+00
2.884333e+00 1:3.750000e-01 2:2.500000e-01 3:0.000000e+00
3.043596e+00 1:3.750000e-01 2:2.500000e-01 3:1.250000e-01
3.102751e+00 1:3.750000e-01 2:2.500000e-01 3:2.500000e-01
3.116402e+00 1:3.750000e-01 2:2.500000e-01 3:3.750000e-01
3.117312e+00 1:3.750000e-01 2:2.500000e-01 3:5.000000e-01
3.116402e+00 1:3.750000e-01 2:2.500000e-01 3:6.250000e-01
3.102751e+00 1:3.750000e-01 2:2.500000e-01 3:7.500000e-01
3.043596e+00 1:3.750000e-01 2:2.500000e-01 3:8.750000e-01
2.884333e+00 1:3.750000e-01 2:2.500000e-01 3:1.000000e+00
4.094622e-01 1:3.750000e-01 2:3.750000e-01 3:0.000000e+00
5.687254e-01 1:3.750000e-01 2:3.750000e-01 3:1.250000e-01
6.278803e-01 1:3.750000e-01 2:3.750000e-01 3:2.500000e-01
6.415314e-01 1:3.750000e-01 2:3.750000e-01 3:3.750000e-01
6.424415e-01 1:3.750000e-01 2:3.750000e-01 3:5.000000e-01
6.415314e-01 1:3.750000e-01 2:3.750000e-01 3:6.250000e-01
6.278803e-01 1:3.750000e-01 2:3.750000e-01 3:7.500000e-01
5.687254e-01 1:3.750000e-01 2:3.750000e-01 3:8.750000e-01
4.094622e-01 1:3.750000e-01 2:3.750000e-01 3:1.000000e+00
-6.156624e-01 1:3.750000e-01 2:5.000000e-01 3:0.000000e+00
-4.563992e-01 1:3.750000e-01 2:5.000000e-01 3:1.250000e-01
-3.972443e-01 1:3.750000e-01 2:5.000000e-01 3:2.500000e-01
-3.835932e-01 1:3.750000e-01 2:5.000000e-01 3:3.750000e-01
-3.826831e-01 1:3.750000e-01 2:5.000000e-01 3:5.000000e-01
-3.835932e-01 1:3.750000e-01 2:5.000000e-01 3:6.250000e-01
-3.972443e-01 1:3.750000e-01 2:5.000000e-01 3:7.500000e-01
-4.563992e-01 1:3.750000e-01 2:5.000000e-01 3:8.750000e-01
-6.156624e-01 1:3.750000e-01 2:5.000000e-01 3:1.000000e+00
4.094622e-01 1:3.750000e-01 2:6.250000e-01 3:0.000000e+00
5.687254e-01 1:3.750000e-01 2:6.250000e-01 3:1.250000e-01
6.278803e-01 1:3.750000e-01 2:6.250000e-01 3:2.500000e-01
6.415314e-01 1:3.750000e-01 2:6.250000e-01 3:3.750000e-01
6.424415e-01 1:3.750000e-01 2:6.250000e-01 3:5.000000e-01
6.415314e-01 1:3.750000e-01 2:6.250000e-01 3:6.250000e-01
6.278803e-01 1:3.750000e-01 2:6.250000e-01 3:7.500000e-01
5.687254e-01 1:3.750000e-01 2:6.250000e-01 3:8.750000e-01
4.094622e-01 1:3.750000e-01 2:6.250000e-01 3:1.000000e+00
2.884333e+00 1:3.750000e-01 2:7.500000e-01 3:0.000000e+00
3.043596e+00 1:3.750000e-01 2:7.500000e-01 3:1.250000e-01
3.102751e+00 1:3.750000e-01 2:7.500000e-01 3:2.500000e-01
3.116402e+00 1:3.750000e-01 2:7.500000e-01 3:3.750000e-01
3.117312e+00 1:3.750000e-01 2:7.500000e-01 3:5.000000e-01
3.116402e+00 1:3.750000e-01 2:7.500000e-01 3:6.250000e-01
3.102751e+00 1:3.750000e-01 2:7.500000e-01 3:7.500000e-01
3.043596e+00 1:3.750000e-01 2:7.500000e-01 3:8.750000e-01
2.884333e+00 1:3.750000e-01 2:7.500000e-01 3:1.000000e+00
5.359206e+00 1:3.750000e-01 2:8.750000e-01 3:0.000000e+00
5.518470e+00 1:3.750000e-01 2:8.750000e-01 3:1.250000e-01
5.577624e+00 1:3.750000e-01 2:8.750000e-01 3:2.500000e-01
5.591276e+00 1:3.750000e-01 2:8.750000e-01 3:3.750000e-01
5.592186e+00 1:3.750000e-01 2:8.750000e-01 3:5.000000e-01
5.591276e+00 1:3.750000e-01 2:8.750000e-01 3:6.250000e-01
5.577624e+00 1:3.750000e-01 2:8.750000e-01 3:7.500000e-01
5.518470e+00 1:3.750000e-01 2:8.750000e-01 3:8.750000e-01
5.359206e+00 1:3.750000e-01 2:8.750000e-01 3:1.000000e+00
6.384338e+00 1:3.750000e-01 2:1.000000e+00 3:0.000000e+00
6.543601e+00 1:3.750000e-01 2:1.000000e+00 3:1.250000e-01
6.602756e+00 1:3.750000e-01 2:1.000000e+00 3:2.500000e-01
6.616407e+00 1:3.750000e-01 2:1.000000e+00 3:3.750000e-01
6.617317e+00 1:3.750000e-01 2:1.000000e+00 3:5.000000e-01
6.616407e+00 1:3.750000e-01 2:1.000000e+00 3:6.250000e-01
6.602756e+00 1:3.750000e-01 2:1.000000e+00 3:7.500000e-01
6.543601e+00 1:3.750000e-01 2:1.000000e+00 3:8.750000e-01
6.384338e+00 1:3.750000e-01 2:1.000000e+00 3:1.000000e+00
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:0.000000e+00
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:1.250000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:2.500000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:3.750000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:5.000000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:6.250000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:7.500000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:8.750000e-01
7.000000e+00 1:5.000000e-01 2:0.000000e+00 3:1.000000e+00
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:0.000000e+00
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:1.250000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:2.500000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:3.750000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:5.000000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:6.250000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:7.500000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:8.750000e-01
5.974869e+00 1:5.000000e-01 2:1.250000e-01 3:1.000000e+00
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:0.000000e+00
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:1.250000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:2.500000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:3.750000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:5.000000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:6.250000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:7.500000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:8.750000e-01
3.499995e+00 1:5.000000e-01 2:2.500000e-01 3:1.000000e+00
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:0.000000e+00
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:1.250000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:2.500000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:3.750000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:5.000000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:6.250000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:7.500000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:8.750000e-01
1.025125e+00 1:5.000000e-01 2:3.750000e-01 3:1.000000e+00
0.000000e+00 1:5.000000e-01 2:5.000000e-01 3:0.000000e+00
0.000000e+00 1:5.000000e-01 2:5.000000e-01 3:1.250000e-01
0.000000e+00 1:5.000000e-01 2:5.000000e-01 3:2.500000e-01
0.000000e+00 1:5.000000e-01 2:5.000000e-01 3:3.750000e-01
0.000000e+00 1:5.000000e-01 2:5.000000e-01 3:5.000000e-01
0.000000e+00 1:5.000000e-01 2:5.000000e-01 3:6.250000e-01
