5.383301e-01 1:1.250000e-01 2:8.125000e-01
6.718750e-01 1:1.250000e-01 2:8.750000e-01
8.259277e-01 1:1.250000e-01 2:9.375000e-01
1.001953e+00 1:1.250000e-01 2:1.000000e+00
6.591797e-03 1:1.875000e-01 2:0.000000e+00
6.835938e-03 1:1.875000e-01 2:6.250000e-02
8.544922e-03 1:1.875000e-01 2:1.250000e-01
1.318359e-02 1:1.875000e-01 2:1.875000e-01
2.221680e-02 1:1.875000e-01 2:2.500000e-01
3.710938e-02 1:1.875000e-01 2:3.125000e-01
5.932617e-02 1:1.875000e-01 2:3.750000e-01
9.033203e-02 1:1.875000e-01 2:4.375000e-01
1.315918e-01 1:1.875000e-01 2:5.000000e-01
1.845703e-01 1:1.875000e-01 2:5.625000e-01
2.507324e-01 1:1.875000e-01 2:6.250000e-01
3.315430e-01 1:1.875000e-01 2:6.875000e-01
4.284668e-01 1:1.875000e-01 2:7.500000e-01
5.429688e-01 1:1.875000e-01 2:8.125000e-01
6.765137e-01 1:1.875000e-01 2:8.750000e-01
8.305664e-01 1:1.875000e-01 2:9.375000e-01
1.006592e+00 1:1.875000e-01 2:1.000000e+00
1.562500e-02 1:2.500000e-01 2:0.000000e+00
1.586914e-02 1:2.500000e-01 2:6.250000e-02
1.757812e-02 1:2.500000e-01 2:1.250000e-01
2.221680e-02 1:2.500000e-01 2:1.875000e-01
3.125000e-02 1:2.500000e-01 2:2.500000e-01
4.614258e-02 1:2.500000e-01 2:3.125000e-01
6.835938e-02 1:2.500000e-01 2:3.750000e-01
9.936523e-02 1:2.500000e-01 2:4.375000e-01
1.406250e-01 1:2.500000e-01 2:5.000000e-01
1.936035e-01 1:2.500000e-01 2:5.625000e-01
2.597656e-01 1:2.500000e-01 2:6.250000e-01
3.405762e-01 1:2.500000e-01 2:6.875000e-01
4.375000e-01 1:2.500000e-01 2:7.500000e-01
5.520020e-01 1:2.500000e-01 2:8.125000e-01
6.855469e-01 1:2.500000e-01 2:8.750000e-01
8.395996e-01 1:2.500000e-01 2:9.375000e-01
1.015625e+00 1:2.500000e-01 2:1.000000e+00
3.051758e-02 1:3.125000e-01 2:0.000000e+00
3.076172e-02 1:3.125000e-01 2:6.250000e-02
3.247070e-02 1:3.125000e-01 2:1.250000e-01
3.710938e-02 1:3.125000e-01 2:1.875000e-01
4.614258e-02 1:3.125000e-01 2:2.500000e-01
6.103516e-02 1:3.125000e-01 2:3.125000e-01
8.325195e-02 1:3.125000e-01 2:3.750000e-01
1.142578e-01 1:3.125000e-01 2:4.375000e-01
1.555176e-01 1:3.125000e-01 2:5.000000e-01
2.084961e-01 1:3.125000e-01 2:5.625000e-01
2.746582e-01 1:3.125000e-01 2:6.250000e-01
3.554688e-01 1:3.125000e-01 2:6.875000e-01
4.523926e-01 1:3.125000e-01 2:7.500000e-01
5.668945e-01 1:3.125000e-01 2:8.125000e-01
7.004395e-01 1:3.125000e-01 2:8.750000e-01
8.544922e-01 1:3.125000e-01 2:9.375000e-01
1.030518e+00 1:3.125000e-01 2:1.000000e+00
5.273438e-02 1:3.750000e-01 2:0.000000e+00
5.297852e-02 1:3.750000e-01 2:6.250000e-02
5.468750e-02 1:3.750000e-01 2:1.250000e-01
5.932617e-02 1:3.750000e-01 2:1.875000e-01
6.835938e-02 1:3.750000e-01 2:2.500000e-01
8.325195e-02 1:3.750000e-01 2:3.125000e-01
1.054688e-01 1:3.750000e-01 2:3.750000e-01
1.364746e-01 1:3.750000e-01 2:4.375000e-01
1.777344e-01 1:3.750000e-01 2:5.000000e-01
2.307129e-01 1:3.750000e-01 2:5.625000e-01
2.968750e-01 1:3.750000e-01 2:6.250000e-01
3.776855e-01 1:3.750000e-01 2:6.875000e-01
4.746094e-01 1:3.750000e-01 2:7.500000e-01
5.891113e-01 1:3.750000e-01 2:8.125000e-01
7.226562e-01 1:3.750000e-01 2:8.750000e-01
8.767090e-01 1:3.750000e-01 2:9.375000e-01
1.052734e+00 1:3.750000e-01 2:1.000000e+00
8.374023e-02 1:4.375000e-01 2:0.000000e+00
8.398438e-02 1:4.375000e-01 2:6.250000e-02
8.569336e-02 1:4.375000e-01 2:1.250000e-01
9.033203e-02 1:4.375000e-01 2:1.875000e-01
9.936523e-02 1:4.375000e-01 2:2.500000e-01
1.142578e-01 1:4.375000e-01 2:3.125000e-01
1.364746e-01 1:4.375000e-01 2:3.750000e-01
1.674805e-01 1:4.375000e-01 2:4.375000e-01
2.087402e-01 1:4.375000e-01 2:5.000000e-01
2.617188e-01 1:4.375000e-01 2:5.625000e-01
3.278809e-01 1:4.375000e-01 2:6.250000e-01
4.086914e-01 1:4.375000e-01 2:6.875000e-01
5.056152e-01 1:4.375000e-01 2:7.500000e-01
6.201172e-01 1:4.375000e-01 2:8.125000e-01
7.536621e-01 1:4.375000e-01 2:8.750000e-01
9.077148e-01 1:4.375000e-01 2:9.375000e-01
1.083740e+00 1:4.375000e-01 2:1.000000e+00
1.250000e-01 1:5.000000e-01 2:0.000000e+00
1.252441e-01 1:5.000000e-01 2:6.250000e-02
1.269531e-01 1:5.000000e-01 2:1.250000e-01
1.315918e-01 1:5.000000e-01 2:1.875000e-01
1.406250e-01 1:5.000000e-01 2:2.500000e-01
1.555176e-01 1:5.000000e-01 2:3.125000e-01
1.777344e-01 1:5.000000e-01 2:3.750000e-01
2.087402e-01 1:5.000000e-01 2:4.375000e-01
2.500000e-01 1:5.000000e-01 2:5.000000e-01
3.029785e-01 1:5.000000e-01 2:5.625000e-01
3.691406e-01 1:5.000000e-01 2:6.250000e-01
4.499512e-01 1:5.000000e-01 2:6.875000e-01
5.468750e-01 1:5.000000e-01 2:7.500000e-01
6.613770e-01 1:5.000000e-01 2:8.125000e-01
7.949219e-01 1:5.000000e-01 2:8.750000e-01
9.489746e-01 1:5.000000e-01 2:9.375000e-01
1.125000e+00 1:5.000000e-01 2:1.000000e+00
1.779785e-01 1:5.625000e-01 2:0.000000e+00
1.782227e-01 1:5.625000e-01 2:6.250000e-02
1.799316e-01 1:5.625000e-01 2:1.250000e-01
1.845703e-01 1:5.625000e-01 2:1.875000e-01
1.936035e-01 1:5.625000e-01 2:2.500000e-01
2.084961e-01 1:5.625000e-01 2:3.125000e-01
2.307129e-01 1:5.625000e-01 2:3.750000e-01
2.617188e-01 1:5.625000e-01 2:4.375000e-01
3.029785e-01 1:5.625000e-01 2:5.000000e-01
3.559570e-01 1:5.625000e-01 2:5.625000e-01
4.221191e-01 1:5.625000e-01 2:6.250000e-01
5.029297e-01 1:5.625000e-01 2:6.875000e-01
5.998535e-01 1:5.625000e-01 2:7.500000e-01
7.143555e-01 1:5.625000e-01 2:8.125000e-01
8.479004e-01 1:5.625000e-01 2:8.750000e-01
1.001953e+00 1:5.625000e-01 2:9.375000e-01
1.177979e+00 1:5.625000e-01 2:1.000000e+00
2.441406e-01 1:6.250000e-01 2:0.000000e+00
2.443848e-01 1:6.250000e-01 2:6.250000e-02
2.460938e-01 1:6.250000e-01 2:1.250000e-01
2.507324e-01 1:6.250000e-01 2:1.875000e-01
2.597656e-01 1:6.250000e-01 2:2.500000e-01
2.746582e-01 1:6.250000e-01 2:3.125000e-01
2.968750e-01 1:6.250000e-01 2:3.750000e-01
3.278809e-01 1:6.250000e-01 2:4.375000e-01
3.691406e-01 1:6.250000e-01 2:5.000000e-01
4.221191e-01 1:6.250000e-01 2:5.625000e-01
4.882812e-01 1:6.250000e-01 2:6.250000e-01
5.690918e-01 1:6.250000e-01 2:6.875000e-01
6.660156e-01 1:6.250000e-01 2:7.500000e-01
7.805176e-01 1:6.250000e-01 2:8.125000e-01
9.140625e-01 1:6.250000e-01 2:8.750000e-01
1.068115e+00 1:6.250000e-01 2:9.375000e-01
1.244141e+00 1:6.250000e-01 2:1.000000e+00
3.249512e-01 1:6.875000e-01 2:0.000000e+00
3.251953e-01 1:6.875000e-01 2:6.250000e-02
3.269043e-01 1:6.875000e-01 2:1.250000e-01
3.315430e-01 1:6.875000e-01 2:1.875000e-01
3.405762e-01 1:6.875000e-01 2:2.500000e-01
3.554688e-01 1:6.875000e-01 2:3.125000e-01
3.776855e-01 1:6.875000e-01 2:3.750000e-01
4.086914e-01 1:6.875000e-01 2:4.375000e-01
4.499512e-01 1:6.875000e-01 2:5.000000e-01
5.029297e-01 1:6.875000e-01 2:5.625000e-01
5.690918e-01 1:6.875000e-01 2:6.250000e-01
6.499023e-01 1:6.875000e-01 2:6.875000e-01
7.468262e-01 1:6.875000e-01 2:7.500000e-01
8.613281e-01 1:6.875000e-01 2:8.125000e-01
9.948730e-01 1:6.875000e-01 2:8.750000e-01
1.148926e+00 1:6.875000e-01 2:9.375000e-01
1.324951e+00 1:6.875000e-01 2:1.000000e+00
4.218750e-01 1:7.500000e-01 2:0.000000e+00
4.221191e-01 1:7.500000e-01 2:6.250000e-02
4.238281e-01 1:7.500000e-01 2:1.250000e-01
4.284668e-01 1:7.500000e-01 2:1.875000e-01
4.375000e-01 1:7.500000e-01 2:2.500000e-01
4.523926e-01 1:7.500000e-01 2:3.125000e-01
4.746094e-01 1:7.500000e-01 2:3.750000e-01
5.056152e-01 1:7.500000e-01 2:4.375000e-01
5.468750e-01 1:7.500000e-01 2:5.000000e-01
5.998535e-01 1:7.500000e-01 2:5.625000e-01
6.660156e-01 1:7.500000e-01 2:6.250000e-01
7.468262e-01 1:7.500000e-01 2:6.875000e-01
8.437500e-01 1:7.500000e-01 2:7.500000e-01
9.582520e-01 1:7.500000e-01 2:8.125000e-01
1.091797e+00 1:7.500000e-01 2:8.750000e-01
1.245850e+00 1:7.500000e-01 2:9.375000e-01
1.421875e+00 1:7.500000e-01 2:1.000000e+00
5.363770e-01 1:8.125000e-01 2:0.000000e+00
5.366211e-01 1:8.125000e-01 2:6.250000e-02
5.383301e-01 1:8.125000e-01 2:1.250000e-01
5.429688e-01 1:8.125000e-01 2:1.875000e-01
5.520020e-01 1:8.125000e-01 2:2.500000e-01
5.668945e-01 1:8.125000e-01 2:3.125000e-01
5.891113e-01 1:8.125000e-01 2:3.750000e-01
6.201172e-01 1:8.125000e-01 2:4.375000e-01
6.613770e-01 1:8.125000e-01 2:5.000000e-01
7.143555e-01 1:8.125000e-01 2:5.625000e-01
7.805176e-01 1:8.125000e-01 2:6.250000e-01
8.613281e-01 1:8.125000e-01 2:6.875000e-01
9.582520e-01 1:8.125000e-01 2:7.500000e-01
1.072754e+00 1:8.125000e-01 2:8.125000e-01
1.206299e+00 1:8.125000e-01 2:8.750000e-01
1.360352e+00 1:8.125000e-01 2:9.375000e-01
1.536377e+00 1:8.125000e-01 2:1.000000e+00
6.699219e-01 1:8.750000e-01 2:0.000000e+00
6.701660e-01 1:8.750000e-01 2:6.250000e-02
6.718750e-01 1:8.750000e-01 2:1.250000e-01
6.765137e-01 1:8.750000e-01 2:1.875000e-01
6.855469e-01 1:8.750000e-01 2:2.500000e-01
7.004395e-01 1:8.750000e-01 2:3.125000e-01
7.226562e-01 1:8.750000e-01 2:3.750000e-01
7.536621e-01 1:8.750000e-01 2:4.375000e-01
7.949219e-01 1:8.750000e-01 2:5.000000e-01
8.479004e-01 1:8.750000e-01 2:5.625000e-01
9.140625e-01 1:8.750000e-01 2:6.250000e-01
9.948730e-01 1:8.750000e-01 2:6.875000e-01
1.091797e+00 1:8.750000e-01 2:7.500000e-01
1.206299e+00 1:8.750000e-01 2:8.125000e-01
1.339844e+00 1:8.750000e-01 2:8.750000e-01
1.493896e+00 1:8.750000e-01 2:9.375000e-01
1.669922e+00 1:8.750000e-01 2:1.000000e+00
8.239746e-01 1:9.375000e-01 2:0.000000e+00
8.242188e-01 1:9.375000e-01 2:6.250000e-02
8.259277e-01 1:9.375000e-01 2:1.250000e-01
8.305664e-01 1:9.375000e-01 2:1.875000e-01
8.395996e-01 1:9.375000e-01 2:2.500000e-01
8.544922e-01 1:9.375000e-01 2:3.125000e-01
8.767090e-01 1:9.375000e-01 2:3.750000e-01
9.077148e-01 1:9.375000e-01 2:4.375000e-01
9.489746e-01 1:9.375000e-01 2:5.000000e-01
1.001953e+00 1:9.375000e-01 2:5.625000e-01
1.068115e+00 1:9.375000e-01 2:6.250000e-01
1.148926e+00 1:9.375000e-01 2:6.875000e-01
1.245850e+00 1:9.375000e-01 2:7.500000e-01
1.360352e+00 1:9.375000e-01 2:8.125000e-01
1.493896e+00 1:9.375000e-01 2:8.750000e-01
1.647949e+00 1:9.375000e-01 2:9.375000e-01
1.823975e+00 1:9.375000e-01 2:1.000000e+00
1.000000e+00 1:1.000000e+00 2:0.000000e+00
1.000244e+00 1:1.000000e+00 2:6.250000e-02
1.001953e+00 1:1.000000e+00 2:1.250000e-01
1.006592e+00 1:1.000000e+00 2:1.875000e-01
1.015625e+00 1:1.000000e+00 2:2.500000e-01
1.030518e+00 1:1.000000e+00 2:3.125000e-01
1.052734e+00 1:1.000000e+00 2:3.750000e-01
1.083740e+00 1:1.000000e+00 2:4.375000e-01
1.125000e+00 1:1.000000e+00 2:5.000000e-01
1.177979e+00 1:1.000000e+00 2:5.625000e-01
1.244141e+00 1:1.000000e+00 2:6.250000e-01
1.324951e+00 1:1.000000e+00 2:6.875000e-01
1.421875e+00 1:1.000000e+00 2:7.500000e-01
1.536377e+00 1:1.000000e+00 2:8.125000e-01
1.669922e+00 1:1.000000e+00 2:8.750000e-01
1.823975e+00 1:1.000000e+00 2:9.375000e-01
2.000000e+00 1:1.000000e+00 2:1.000000e+00
